,index,DateTime,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),ZONE1 PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),ZONE1 FRIDGE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 RANGE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly),ZONE1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE1:Zone Air Temperature [C](Hourly),ZONE1:Zone Air Relative Humidity [%](Hourly),ZONE1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE1 OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),EXHAUSTFANSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),DCINTERLOCK:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),ZONE1_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),ZONE1_TB SCHEDULE:Schedule Value [](Hourly),ZONE1_VANOS:Schedule Value [](Hourly),ZONE1_VANOSLIMIT:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),ZONE1_PTHP:Zone Packaged Terminal Heat Pump Total Cooling Rate [W](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly),ZONE1_ERV_SUPPLY:System Node Enthalpy [J/kg](Hourly),ZONE1_MECH_AIR_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_RETURN:System Node Enthalpy [J/kg](Hourly),ZONE1_ERV_EXHAUST:System Node Enthalpy [J/kg](Hourly),ZONE1_MECH_AIR_INLET:System Node Enthalpy [J/kg](Hourly),ZONE1_ZONE_AIR_NODE:System Node Enthalpy [J/kg](Hourly),ZONE1_OA_1:System Node Enthalpy [J/kg](Hourly),ZONE1_OA_2:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_FAN_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_DX_COOL_COIL_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_DX_HEAT_COIL_OUTLET:System Node Enthalpy [J/kg](Hourly) ,Date2,Time,Date
5463,5655,1900-08-16 15:00:00,34.0,12.375,26.75,59185.66211278272,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.709317723147286,30.35402621804521,15.901790830130889,0.0,29.998734712943126,42.56500783854098,1195.13055959924,1681639.5863703717,0.0,28.486026620431414,29.996734183383737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,4.001313421166029,0.0,50040647.139944255,0.0,1422.2960962542118,0.0,29442.989459818964,45725.95521608896,62309.41123358297,62309.41123358297,62309.41123358297,61936.74984166544,62309.41123358297,59175.36889774178,62551.75639376624,45725.95521608896,45725.95521608896,08/16,15:00:00,08/16
5464,5656,1900-08-16 16:00:00,33.375,10.125,24.125,55304.10464320626,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.68901065114548,30.34387268257765,15.043569009432243,0.0,29.99873471400983,40.2877785315864,1129.133442374503,1579874.657773412,0.0,28.343145165984502,29.722145071713967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3.6262097684496215,0.0,50035916.48696971,0.0,1324.900211569987,0.0,29442.989459818964,44289.46550630245,60708.63144425316,60708.63144425316,60708.63144425316,60224.388010141,60708.63144425316,55293.835091460816,60966.35144970071,44289.46550630245,44289.46550630245,08/16,16:00:00,08/16
5465,5657,1900-08-16 17:00:00,32.375,10.25,26.125,54784.50693056517,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.65133724485335,30.325352207302227,14.36595717542054,0.0,29.999367169751103,38.55625595316488,1088.297600182545,1325801.346172746,0.0,28.226420354115092,29.52710043565252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.625830307820563,0.0,50018597.27534479,0.0,1075.506237230062,0.0,29442.989459818964,42755.8571900513,59028.42510359897,59028.42510359897,59028.42510359897,58921.78900257663,59028.42510359897,54774.23371672936,59345.28919375403,42755.8571900513,42755.8571900513,08/16,17:00:00,08/16
5466,5658,1900-08-16 18:00:00,32.0,11.0,28.0,55515.81092970158,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.52746736402641,30.263435014601768,14.729340843756972,0.0,29.99940266517713,39.473629357617014,1153.4876023827853,1081636.18486311,0.0,28.21112849489945,29.62888361263249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.000604749939951,0.0,50008302.8570596,0.0,821.9512252425801,0.0,29442.989459818964,43050.72651386852,59366.59434671533,59366.59434671533,59366.59434671533,59598.8768901124,59419.95479487902,55505.529577713445,59780.64046271356,43050.72651386852,43050.72651386852,08/16,18:00:00,08/16
5467,5659,1900-08-16 19:00:00,30.75,9.75,27.375,52133.98344897524,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.401663883430775,30.20056275894864,15.032088336556445,0.0,29.999461634466495,40.25006567903753,1204.8898528152997,878301.2046463479,0.0,28.18770333347203,29.717398117321014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.2505652463953227,0.0,50006499.78911078,0.0,629.0735558503548,3600.0,29442.989459818964,43579.09965219963,60121.486950646125,60121.486950646125,60121.486950646125,60176.933927620805,60121.486950646125,52123.71748825476,60674.821071478975,43579.09965219963,43579.09965219963,08/16,19:00:00,08/16
5468,5660,1900-08-16 20:00:00,30.0,9.625,28.25,51106.47425073023,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.27609061431673,30.13785350101407,14.976883470987008,0.0,29.999616387711413,40.10683845013467,1202.5661819545576,676813.2578002743,0.0,28.113261419620382,29.7010172889973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0004204472212334,0.0,49999890.6074214,0.0,421.8068781639384,3600.0,29442.989459818964,43637.94632460956,60082.8881966912,60082.8881966912,60082.8881966912,60068.48340440891,60082.8881966912,51096.2102063328,60903.20352089209,43637.94632460956,43637.94632460956,08/16,20:00:00,08/16
5469,5661,1900-08-16 21:00:00,30.0,10.0,29.0,51670.38837713032,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.16917167084547,30.08445068148609,15.058596358374373,0.0,29.999729692126703,40.31818447181175,1195.1961256115592,543517.5003422367,0.0,28.068585727727225,29.72561137653092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.000294160154616,0.0,49994126.28571141,0.0,279.1508583320914,3600.0,29442.989459818964,44056.0443119952,60186.862742942496,60186.862742942496,60186.862742942496,60229.46869774019,60186.862742942496,51660.12020716755,61403.80242570942,44056.0443119952,44056.0443119952,08/16,21:00:00,08/16
5470,5662,1900-08-16 22:00:00,29.375,10.625,31.5,52081.62987645743,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.07058676399903,30.035221929272524,15.073454602603867,0.0,29.999857094546016,40.35643911130498,1159.9596946472511,407968.9517512692,0.0,28.02023045339259,29.73020120458152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.374818079844978,0.0,49989003.04447216,0.0,136.39356866523815,3600.0,29442.989459818964,45153.96795092085,60277.07021533321,60277.07021533321,60277.07021533321,60279.72291351821,60277.07021533321,52071.35402755494,62845.09745442317,45153.96795092085,45153.96795092085,08/16,22:00:00,08/16
5471,5663,1900-08-16 23:00:00,28.375,11.0,34.25,51675.07755166193,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.971762636843145,29.984183071612748,15.193722810110877,0.0,29.99660350638235,40.6781400162692,1115.6474264343549,248749.84841121724,0.0,27.985226852834266,29.764127767006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.3747468930234916,0.0,49992252.04959548,0.0,16.138807361314957,3600.0,29442.989459818964,54946.446990290526,60404.31419452443,60404.31419452443,60404.31419452443,60527.978853109016,60404.31419452443,51664.7972009847,64312.623054537486,54946.446990290526,54946.446990290526,08/16,23:00:00,08/16
5472,5664,1900-08-17 00:00:00,27.375,9.125,31.875,47826.73747717554,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.86853372494704,29.88705841978761,15.503125014528132,0.0,29.90558311462819,41.7120776668196,1126.3571741499145,187545.20547945204,0.0,27.945885817730705,29.77913344450796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.3149515726787824,0.0,52705592.86334616,0.0,0.0,3600.0,29442.989459818964,60984.09778770219,60984.09778770219,60984.09778770219,60984.09778770219,61077.44385290939,60984.09778770219,47816.47784742155,60984.09778770219,60984.09778770219,60984.09778770219,08/17,00:00:00,08/17
5473,5665,1900-08-17 01:00:00,26.375,8.625,32.5,45995.84733373025,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.751745577032622,29.73248986258092,15.423934821428997,0.0,29.713234148129217,41.96153234517711,1126.5955088428937,187545.20547945204,0.0,27.80414527721408,29.58259091642828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.1460955806945057,0.0,60249697.501205444,0.0,0.0,3600.0,29442.989459818964,60945.35951330951,60945.35951330951,60945.35951330951,60945.35951330951,60732.88201079886,60945.35951330951,45985.59365234003,60945.35951330951,60945.35951330951,60945.35951330951,08/17,01:00:00,08/17
5474,5666,1900-08-17 02:00:00,25.6875,9.3125,35.25,46119.21437422074,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.610544853257053,29.573384667808575,15.058378617651517,0.0,29.5362244823601,41.40670646574395,1087.3898177267372,187545.20547945204,0.0,27.611917399706293,29.31748902683281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.7528390930410014,0.0,69215782.18888617,0.0,0.0,3600.0,29442.989459818964,59964.52260044812,59964.52260044812,59964.52260044812,59964.52260044812,59819.870676086815,59964.52260044812,46108.9546462027,59964.52260044812,59964.52260044812,59964.52260044812,08/17,02:00:00,08/17
5475,5667,1900-08-17 03:00:00,25.1875,9.8125,37.875,46493.20536581228,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.46098301270095,29.422023746627,15.047074865897033,0.0,29.38306448055305,41.74365321940601,1080.0102835048717,187545.20547945204,0.0,27.47446904579173,29.182031017802043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.120045630179228,0.0,74850221.02049798,0.0,0.0,3600.0,29442.989459818964,59688.09397016755,59688.09397016755,59688.09397016755,59688.09397016755,59640.15301657556,59688.09397016755,46482.93914902779,59688.09397016755,59688.09397016755,59688.09397016755,08/17,03:00:00,08/17
5476,5668,1900-08-17 04:00:00,24.375,10.0,40.25,45916.01438507336,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.157691418860892,28.12749876003177,11.90934098401023,1.954171105915762,27.09730610120264,39.00133442535207,739.8294922954797,1151420.9668370893,0.0,26.200935648723636,26.74897640173737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.25,-3.489659895445751,0.0,114126188.87351492,0.0,1166.4409747550585,3600.0,29442.98945981895,49349.98720264613,53308.359328431485,53308.359328431485,53308.359328431485,52166.216685131614,53308.359328431485,45905.74631889361,53333.69783155138,49349.98720264613,49349.98720264613,08/17,04:00:00,08/17
5477,5669,1900-08-17 05:00:00,23.375,10.625,44.75,45895.91945715263,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,28.30094979490335,28.043120180652775,8.1572984346602,0.0,27.785290566402203,29.040519189596242,364.6527078732181,186635.3095207254,0.0,25.646403814270617,26.90560449976572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.644684994231439,0.0,147049711.29414827,0.0,0.0,2700.0,29442.989459818964,46413.13294261737,46413.13294261737,46413.13294261737,46413.13294261737,46843.26208254098,46413.13294261737,45885.644035975805,46413.13294261737,46413.13294261737,46413.13294261737,08/17,05:00:00,08/17
5478,5670,1900-08-17 06:00:00,24.25,10.375,42.0,46512.69882906358,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,28.436694062006772,28.42792347173576,9.936490931131404,0.0,28.419152881464743,31.56077868631748,502.9300219203584,189760.3852598355,0.0,26.05589022547664,27.49247056037311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.588544342635917,0.0,117175856.26660764,0.0,0.0,0.0,29442.989459818964,49231.012488579385,49231.012488579385,49231.012488579385,49231.012488579385,49923.26223679887,49284.37293674308,46502.425440650055,49231.012488579385,49231.012488579385,49231.012488579385,08/17,06:00:00,08/17
5479,5671,1900-08-17 07:00:00,26.875,10.625,36.5,49538.23312919766,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,28.601067592937888,28.63840708119036,11.315798094992417,0.0,28.67574656944284,34.082838190565745,627.1650147184263,183297.96646321585,0.0,26.341007262954907,27.85296400212864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.4735638047782267,0.0,107775437.42069232,0.0,0.0,0.0,29442.989459818964,51677.51227293436,51677.51227293436,51677.51227293436,51677.51227293436,52243.8292977473,51677.51227293436,49527.95721143924,51677.51227293436,51677.51227293436,51677.51227293436,08/17,07:00:00,08/17
5480,5672,1900-08-17 08:00:00,29.25,11.0,32.5,52464.79543423742,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,28.877745610519774,28.935193207762865,12.508098237452094,0.0,28.99264080500596,36.20110821483861,737.9782842149923,182640.8449325059,0.0,26.711526441883013,28.285143215423677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.1655108029607594,0.0,95754639.20380557,0.0,0.0,0.0,29442.989459818964,53947.68756328472,53947.68756328472,53947.68756328472,53947.68756328472,54504.98513082339,53947.68756328472,52454.51584666834,53947.68756328472,53947.68756328472,53947.68756328472,08/17,08:00:00,08/17
5481,5673,1900-08-17 09:00:00,30.625,10.375,28.5,52663.31625539482,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.14227639117792,29.213700832275624,13.5733446677525,0.0,29.28512527337333,38.161831574738365,845.9644751754288,182108.4080487398,0.0,27.07078090031626,28.731716179292327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.1638512978011937,0.0,83998529.67693329,0.0,0.0,0.0,29442.989459818964,56119.25930850265,56119.25930850265,56119.25930850265,56119.25930850265,56646.80971256353,56119.25930850265,52653.04548778733,56119.25930850265,56119.25930850265,56119.25930850265,08/17,09:00:00,08/17
5482,5674,1900-08-17 10:00:00,32.25,10.625,26.375,54658.12266058696,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.449405839406,29.53480802694456,14.54202320589487,0.0,29.62021021448312,39.85883461581608,953.4815836926888,181699.5428252799,0.0,27.47378135391798,29.24875266713705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.2173063369430563,0.0,70586046.63046455,0.0,0.0,0.0,29442.989459818964,58243.06089509352,58243.06089509352,58243.06089509352,58243.06089509352,58775.837734170505,58243.06089509352,54647.84944036018,58243.06089509352,58243.06089509352,58243.06089509352,08/17,10:00:00,08/17
5483,5675,1900-08-17 11:00:00,33.625,11.0,25.375,56962.34355532933,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.77173212915059,29.85860615654563,15.32494761306382,0.0,29.94548018394067,41.14337624061097,1037.196333079566,303242.06790635566,0.0,27.87304443950672,29.759766377352864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3.4914486066342683,0.0,55224550.9578051,0.0,73.41584340339497,0.0,29442.989459818964,53116.0699256596,60271.46482219092,60271.46482219092,60271.46482219092,60658.65461670395,60271.46482219092,56952.06376423236,61620.30612100969,53116.0699256596,53116.0699256596,08/17,11:00:00,08/17
5484,5676,1900-08-17 12:00:00,35.25,10.375,22.5,57912.23547499468,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.052686029253277,30.026131930233134,15.607647019468006,0.0,29.99957783121299,41.76585613494347,1072.5901628997897,779595.7831556632,0.0,28.08618876672189,29.898047258324826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,4.750328080640379,0.0,49995674.54923439,0.0,484.3290405651327,0.0,29442.989459818964,45465.49229143251,61259.04714009737,61259.04714009737,61259.04714009737,61295.99032222424,61259.04714009737,57901.96085908308,61994.29944902193,45465.49229143251,45465.49229143251,08/17,12:00:00,08/17
5485,5677,1900-08-17 13:00:00,36.625,10.0,20.375,58804.79412672666,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.298712238349225,30.149006863949147,15.525243316243056,0.0,29.99930148954907,41.54643798523893,1096.7625823782196,1145176.5378134642,0.0,28.20463693049716,29.87098634332387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,6.375653408176293,0.0,50010523.75077182,0.0,818.0933965984523,0.0,29442.989459818964,45357.14679299216,61173.2171664235,61173.2171664235,61173.2171664235,61128.363350506086,61173.2171664235,58794.523236280285,61577.64742537744,45357.14679299216,45357.14679299216,08/17,13:00:00,08/17
5486,5678,1900-08-17 14:00:00,37.0,9.375,18.75,57850.28226686207,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.50393949846809,30.25151126003002,15.345524740676828,0.0,29.99908302159196,41.07141621294197,1127.3139281973465,1485756.136916816,0.0,28.287725854189237,29.81374283472505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,7.000871426505045,0.0,50020474.46799213,0.0,1136.1801166565008,0.0,29442.989459818964,45141.01302966776,60945.05499543072,60945.05499543072,60945.05499543072,60787.78541880241,60945.05499543072,57840.02111041671,61236.30793274912,45141.01302966776,45141.01302966776,08/17,14:00:00,08/17
5487,5679,1900-08-17 15:00:00,37.625,7.75,16.125,56188.22600801,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.68685724998119,30.342976368922493,14.693936064785298,0.0,29.99909548786379,39.38700581444004,1124.720738369483,1877211.760812043,0.0,28.29054339874312,29.619323364612463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,7.375923815230024,0.0,50022865.63716006,0.0,1486.5172056426713,0.0,29442.989459818964,44341.295354925125,59926.67419267425,59926.67419267425,59926.67419267425,59540.35042221547,59926.67419267425,56177.98158030068,60145.47591262329,44341.295354925125,44341.295354925125,08/17,15:00:00,08/17
5488,5680,1900-08-17 16:00:00,37.375,7.625,16.25,55837.73230335526,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.85318122233597,30.42621476034226,13.93325439147528,0.0,29.999248298348547,37.49127226117799,1108.3140065130187,2081930.0131817928,0.0,28.272497104608455,29.41383800920596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,7.625790408292189,0.0,50016776.74903423,0.0,1682.5890273554155,0.0,29442.989459818964,42991.52192783021,58396.12869989829,58396.12869989829,58396.12869989829,58112.66340160639,58396.12869989829,55827.488574423536,58586.467109773774,42991.52192783021,42991.52192783021,08/17,16:00:00,08/17
5489,5681,1900-08-17 17:00:00,37.0,8.0,17.0,55939.48687676307,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.931120754939055,30.46524558950059,13.614030736199325,0.0,29.99937042406213,36.71939642258497,1114.9737822337916,2100563.244779656,0.0,28.272438745338224,29.3345339926449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,7.000657897534556,0.0,50010728.66224849,0.0,1708.8944063166275,0.0,29442.989459818964,42278.6123298937,57623.1347321858,57623.1347321858,57623.1347321858,57546.10721985343,57623.1347321858,55929.23962880498,57809.78470370078,42278.6123298937,42278.6123298937,08/17,17:00:00,08/17
5490,5682,1900-08-17 18:00:00,36.375,8.625,18.25,56015.473167288525,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.85640046676186,30.42791939006897,13.587735616074774,0.0,29.99943831337608,36.65634210080066,1139.050401927891,1887174.51042256,0.0,28.231546793035317,29.3282331641332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,6.625570212591911,0.0,50006726.46365076,0.0,1516.0427109202792,0.0,29442.989459818964,42078.19067500619,57486.0559262589,57486.0559262589,57486.0559262589,57509.78211582026,57539.41637442259,56005.22073037167,57697.67615265782,42078.19067500619,42078.19067500619,08/17,18:00:00,08/17
