Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2005/7/11,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.2,18.9,60,98700,1042,1321,391,417,76,357,47130,7229,41427,9999,160,6.2,10,9,777.7,77777,9,'999999999,35,0.2000,0,88,0.200,0.0,99.0
2005/7/11,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.9,19.4,57,98600,874,1321,386,470,325,255,52079,28278,33363,9999,170,6.2,6,5,777.7,77777,9,'999999999,36,0.2000,0,88,0.200,0.0,99.0
2005/7/11,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.2,18.3,58,98600,670,1321,392,230,54,202,25890,4748,23481,9999,180,5.2,10,9,777.7,77777,9,'999999999,33,0.2000,0,88,0.200,0.0,99.0
2005/7/11,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.1,17.8,60,98700,443,1321,388,152,19,145,16678,2062,15986,9999,110,7.7,10,9,777.7,77777,9,'999999999,32,0.2000,0,88,0.200,0.0,99.0
2005/7/11,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.9,17.2,66,98700,210,1321,384,65,58,56,7251,1319,7041,9999,190,2.6,10,9,777.7,77777,9,'999999999,31,0.2000,0,88,0.200,0.0,99.0
2005/7/11,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,24.4,17.2,64,98700,11,1321,385,12,22,10,1387,1798,1322,9999,170,2.6,10,9,777.7,77777,9,'999999999,31,0.2000,0,88,0.200,0.0,99.0
2005/7/11,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,24.4,16.7,62,98600,0,0,383,0,0,0,0,0,0,9999,210,3.6,10,9,777.7,77777,9,'999999999,30,0.2000,0,88,0.200,0.0,99.0
2005/7/11,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.9,17.2,66,98600,0,0,385,0,0,0,0,0,0,9999,0,0.0,10,9,777.7,77777,9,'999999999,31,0.2000,0,88,0.200,0.0,99.0
2005/7/11,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,16.7,79,98700,0,0,377,0,0,0,0,0,0,9999,130,4.1,10,9,777.7,77777,9,'999999999,30,0.2000,0,88,0.200,0.0,99.0
2005/7/11,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,16.7,76,98700,0,0,378,0,0,0,0,0,0,9999,60,2.1,10,9,777.7,77777,9,'999999999,30,0.2000,0,88,0.200,0.0,99.0
2005/7/12,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,17.8,90,98500,0,0,380,0,0,0,0,0,0,9999,180,6.7,10,9,777.7,77777,9,'999999999,32,0.2090,0,88,0.200,1.0,99.0
2005/7/12,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,17.8,90,98500,0,0,380,0,0,0,0,0,0,9999,180,3.6,10,9,777.7,77777,9,'999999999,32,0.2090,0,88,0.200,0.1,99.0
2005/7/12,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,17.8,81,98500,0,0,383,0,0,0,0,0,0,9999,240,4.1,10,9,777.7,77777,9,'999999999,32,0.2090,0,88,0.200,3.0,99.0
2005/7/12,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,18.3,87,98300,0,0,385,0,0,0,0,0,0,9999,170,2.6,10,9,777.7,77777,9,'999999999,33,0.2090,0,88,0.200,0.3,99.0
2005/7/12,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,18.3,87,98300,16,1321,385,12,0,12,1377,0,1377,9999,130,2.1,10,9,777.7,77777,9,'999999999,33,0.2090,0,88,0.200,0.0,99.0
2005/7/12,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,18.9,87,98400,233,1321,389,62,3,61,6880,503,6792,9999,50,3.1,10,9,777.7,77777,9,'999999999,35,0.2090,0,88,0.200,0.1,99.0
2005/7/12,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,17.8,84,98300,467,1321,385,116,10,113,13122,816,12834,9999,90,3.6,10,9,777.7,77777,9,'999999999,32,0.2090,0,88,0.200,0.0,99.0
2005/7/12,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,18.3,87,98300,692,1321,379,248,121,184,28036,9970,22814,9999,100,3.1,9,8,777.7,77777,9,'999999999,33,0.2090,0,88,0.200,0.0,99.0
2005/7/12,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,17.8,81,98300,893,1321,381,284,12,276,32440,1073,31714,9999,40,7.2,10,9,777.7,77777,9,'999999999,32,0.2090,0,88,0.200,0.0,99.0
2005/7/12,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,17.8,84,98300,1056,1321,378,368,11,359,42206,946,41450,9999,100,7.7,10,9,777.7,77777,9,'999999999,32,0.2090,0,88,0.200,0.0,99.0
2005/7/12,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,18.3,79,98300,1170,1321,389,299,1,298,35346,0,35346,9999,110,5.7,10,9,777.7,77777,9,'999999999,33,0.2090,0,88,0.200,0.0,99.0
2005/7/12,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,18.9,82,98400,1227,1321,386,413,6,408,47976,261,47733,9999,30,3.1,10,9,777.7,77777,9,'999999999,35,0.2090,0,88,0.200,0.0,99.0
2005/7/12,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,16.7,87,98500,1224,1321,372,391,2,389,45649,0,45649,9999,30,7.2,10,9,777.7,77777,9,'999999999,30,0.2090,0,88,0.200,0.0,99.0
2005/7/12,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.7,90,98500,1160,1321,369,405,8,398,46768,555,46281,9999,20,3.1,10,9,777.7,77777,9,'999999999,30,0.2090,0,88,0.200,0.0,99.0
2005/7/12,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,17.2,81,98600,1041,1321,377,342,3,340,39271,0,39271,9999,10,3.6,10,9,777.7,77777,9,'999999999,31,0.2090,0,88,0.200,0.0,99.0
2005/7/12,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,16.7,76,98600,873,1321,375,288,3,286,32661,47,32631,9999,20,4.1,10,9,777.7,77777,9,'999999999,30,0.2090,0,88,0.200,0.5,99.0
2005/7/12,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,16.1,73,98700,669,1321,360,346,427,129,38610,36065,20342,9999,360,5.7,3,2,777.7,77777,9,'999999999,29,0.2090,0,88,0.200,0.0,99.0
2005/7/12,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,16.7,79,98700,442,1321,360,242,468,85,26011,38449,13138,9999,10,6.2,0,0,777.7,77777,9,'999999999,30,0.2090,0,88,0.200,0.0,99.0
2005/7/12,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,16.7,87,98800,208,1321,370,73,40,67,8153,2549,7751,9999,20,5.2,0,0,777.7,77777,9,'999999999,30,0.2090,0,88,0.200,0.0,99.0
2005/7/12,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.1,87,98800,10,1321,366,11,33,7,1282,1468,1230,9999,20,2.6,0,0,777.7,77777,9,'999999999,29,0.2090,0,88,0.200,0.0,99.0
2005/7/12,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.8,15.6,87,98900,0,0,362,0,0,0,0,0,0,9999,360,3.1,0,0,777.7,77777,9,'999999999,28,0.2090,0,88,0.200,0.0,99.0
2005/7/12,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,15.6,84,99000,0,0,362,0,0,0,0,0,0,9999,320,2.6,0,0,777.7,77777,9,'999999999,28,0.2090,0,88,0.200,0.0,99.0
2005/7/12,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,15.0,81,99000,0,0,359,0,0,0,0,0,0,9999,350,2.6,0,0,777.7,77777,9,'999999999,27,0.2090,0,88,0.200,0.0,99.0
2005/7/12,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,15.0,76,99000,0,0,360,0,0,0,0,0,0,9999,340,3.1,0,0,777.7,77777,9,'999999999,27,0.2090,0,88,0.200,0.0,99.0
2005/7/13,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,15.0,76,99000,0,0,359,0,0,0,0,0,0,9999,350,2.1,0,0,777.7,77777,9,'999999999,27,0.1680,0,88,0.200,0.0,99.0
2005/7/13,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.0,15.0,73,99000,0,0,360,0,0,0,0,0,0,9999,340,2.6,0,0,777.7,77777,9,'999999999,27,0.1680,0,88,0.200,0.0,99.0
2005/7/13,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,14.4,78,99000,0,0,354,0,0,0,0,0,0,9999,360,2.1,0,0,777.7,77777,9,'999999999,25,0.1680,0,88,0.200,0.0,99.0
2005/7/13,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.2,14.4,84,99100,0,0,351,0,0,0,0,0,0,9999,260,2.6,0,0,777.7,77777,9,'999999999,25,0.1680,0,88,0.200,0.0,99.0
2005/7/13,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.8,15.0,84,99200,15,1321,354,16,43,12,1792,1075,1745,9999,310,2.6,0,0,777.7,77777,9,'999999999,27,0.1680,0,88,0.200,0.0,99.0
2005/7/13,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,15.0,76,99200,230,1321,356,108,384,41,11623,28099,6730,9999,360,1.5,0,0,777.7,77777,9,'999999999,27,0.1680,0,88,0.200,0.0,99.0
2005/7/13,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,15.6,73,99200,464,1321,352,280,614,64,30251,57603,10008,9999,350,3.1,0,0,777.7,77777,9,'999999999,28,0.1680,0,88,0.200,0.0,99.0
2005/7/13,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,16.1,68,99200,689,1321,351,471,738,86,51745,74629,12783,9999,30,2.6,0,0,777.7,77777,9,'999999999,29,0.1680,0,88,0.200,0.0,99.0
2005/7/13,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.3,16.7,66,99200,891,1321,353,640,792,107,71084,82989,15112,9999,340,2.6,0,0,777.7,77777,9,'999999999,30,0.1680,0,88,0.200,0.0,99.0
2005/7/13,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.6,17.2,60,99300,1054,1321,357,787,837,120,85594,87053,16111,9999,20,3.1,0,0,777.7,77777,9,'999999999,31,0.1680,0,88,0.200,0.0,99.0
2005/7/13,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.7,16.7,54,99300,1169,1321,356,895,828,163,98677,87939,20869,9999,80,2.6,0,0,777.7,77777,9,'999999999,30,0.1680,0,88,0.200,0.0,99.0
2005/7/13,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.1,16.1,54,99200,1226,1321,355,898,790,165,99367,84626,20797,9999,90,4.6,0,0,777.7,77777,9,'999999999,29,0.1680,0,88,0.200,0.0,99.0
2005/7/13,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.1,18.3,62,99200,1223,1321,369,797,625,219,89230,64188,29785,9999,110,4.1,3,2,777.7,77777,9,'999999999,33,0.1680,0,88,0.200,0.0,99.0
2005/7/13,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.6,18.3,64,99200,1160,1321,361,875,812,162,96808,86418,20934,9999,100,4.6,0,0,777.7,77777,9,'999999999,33,0.1680,0,88,0.200,0.0,99.0
2005/7/13,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.0,18.9,69,99200,1040,1321,371,651,652,138,72252,68094,18641,9999,130,3.6,0,0,777.7,77777,9,'999999999,35,0.1680,0,88,0.200,0.0,99.0
2005/7/13,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.6,18.3,64,99200,872,1321,367,579,707,112,64007,72840,15910,9999,100,5.2,0,0,777.7,77777,9,'999999999,33,0.1680,0,88,0.200,0.0,99.0
2005/7/13,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.9,18.3,71,99200,668,1321,368,410,571,121,44841,52526,18284,9999,90,3.6,1,1,777.7,77777,9,'999999999,33,0.1680,0,88,0.200,0.0,99.0
2005/7/13,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,18.3,76,99200,441,1321,374,218,329,108,23634,20578,16767,9999,110,4.1,5,4,777.7,77777,9,'999999999,33,0.1680,0,88,0.200,0.0,99.0
2005/7/13,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.7,18.3,81,99100,207,1321,382,70,97,55,7829,5529,6964,9999,150,5.2,5,5,777.7,77777,9,'999999999,33,0.1680,0,88,0.200,0.0,99.0
2005/7/13,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,17.8,81,99100,10,1321,378,6,4,5,681,2047,610,9999,160,4.1,5,5,777.7,77777,9,'999999999,32,0.1680,0,88,0.200,0.0,99.0
2005/7/13,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,17.8,81,99100,0,0,378,0,0,0,0,0,0,9999,150,3.1,4,3,777.7,77777,9,'999999999,32,0.1680,0,88,0.200,0.0,99.0
2005/7/13,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,17.2,87,99000,0,0,371,0,0,0,0,0,0,9999,170,2.6,4,3,777.7,77777,9,'999999999,31,0.1680,0,88,0.200,0.0,99.0
2005/7/13,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,16.7,87,99000,0,0,367,0,0,0,0,0,0,9999,180,2.6,4,3,777.7,77777,9,'999999999,30,0.1680,0,88,0.200,0.0,99.0
2005/7/13,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,16.7,87,99000,0,0,367,0,0,0,0,0,0,9999,170,2.6,3,2,777.7,77777,9,'999999999,30,0.1680,0,88,0.200,0.0,99.0
2005/7/14,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.7,90,99000,0,0,365,0,0,0,0,0,0,9999,150,2.1,3,2,777.7,77777,9,'999999999,30,0.2260,0,88,0.200,0.0,99.0
2005/7/14,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.7,90,99000,0,0,364,0,0,0,0,0,0,9999,180,3.1,3,2,777.7,77777,9,'999999999,30,0.2260,0,88,0.200,0.0,99.0
2005/7/14,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.7,90,98900,0,0,363,0,0,0,0,0,0,9999,170,2.6,1,1,777.7,77777,9,'999999999,30,0.2260,0,88,0.200,0.0,99.0
2005/7/14,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.7,90,98900,0,0,362,0,0,0,0,0,0,9999,160,3.1,1,1,777.7,77777,9,'999999999,30,0.2260,0,88,0.200,0.0,99.0
2005/7/14,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.7,90,98800,14,1321,362,16,57,11,1821,0,1821,9999,170,3.1,1,1,777.7,77777,9,'999999999,30,0.2260,0,88,0.200,0.0,99.0
2005/7/14,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,18.9,87,98900,227,1321,375,107,341,49,11494,20610,7948,9999,190,4.1,0,0,777.7,77777,9,'999999999,35,0.2260,0,88,0.200,0.0,99.0
2005/7/14,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.9,20.0,79,98900,462,1321,375,281,562,85,30736,49305,13503,9999,190,4.1,0,0,777.7,77777,9,'999999999,38,0.2260,0,88,0.200,0.0,99.0
2005/7/14,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.7,21.1,72,98900,687,1321,391,351,351,168,38841,23046,26849,9999,220,7.7,5,4,777.7,77777,9,'999999999,41,0.2260,0,88,0.200,0.0,99.0
2005/7/14,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,21.7,69,98800,889,1321,386,582,620,166,64922,60075,24493,9999,230,7.2,0,0,777.7,77777,9,'999999999,42,0.2260,0,88,0.200,0.0,99.0
2005/7/14,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,29.4,21.7,63,98800,1053,1321,396,579,429,238,65647,33936,38604,9999,240,7.7,5,4,777.7,77777,9,'999999999,42,0.2260,0,88,0.200,0.0,99.0
2005/7/14,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,30.6,22.2,61,98700,1167,1321,399,665,385,325,74345,26006,51363,9999,220,7.7,6,5,777.7,77777,9,'999999999,44,0.2260,0,88,0.200,0.0,99.0
2005/7/14,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,32.2,23.3,59,98700,1225,1321,401,789,479,345,88587,36078,55126,9999,230,7.7,5,4,777.7,77777,9,'999999999,47,0.2260,0,88,0.200,0.0,99.0
2005/7/14,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,32.8,22.8,56,98600,1222,1321,404,719,419,332,80862,30117,52996,9999,210,7.7,6,5,777.7,77777,9,'999999999,46,0.2260,0,88,0.200,0.0,99.0
2005/7/14,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,31.7,23.3,61,98600,1159,1321,426,339,25,317,38798,1427,37546,9999,210,6.2,10,9,777.7,77777,9,'999999999,47,0.2260,0,88,0.200,0.0,99.0
2005/7/14,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,30.6,23.9,68,98600,1039,1321,434,203,4,200,24120,292,23891,9999,210,5.2,10,9,777.7,77777,9,'999999999,49,0.2260,0,88,0.200,0.0,99.0
2005/7/14,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,30.0,23.9,70,98600,871,1321,422,296,8,291,33250,539,32895,9999,180,6.2,10,9,777.7,77777,9,'999999999,49,0.2260,0,88,0.200,0.0,99.0
2005/7/14,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,29.4,23.9,72,98500,666,1321,414,286,70,250,32483,6286,29311,9999,200,5.7,10,9,777.7,77777,9,'999999999,49,0.2260,0,88,0.200,0.1,99.0
2005/7/14,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,30.0,24.4,72,98400,439,1321,426,140,15,135,15329,1434,14852,9999,180,5.2,10,9,777.7,77777,9,'999999999,51,0.2260,0,88,0.200,0.4,99.0
2005/7/14,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,29.4,23.9,72,98400,205,1321,425,58,86,44,6423,0,6423,9999,180,4.6,10,9,777.7,77777,9,'999999999,49,0.2260,0,88,0.200,0.0,99.0
2005/7/14,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.9,23.3,72,98400,9,1321,421,6,15,5,713,0,713,9999,190,5.7,10,9,777.7,77777,9,'999999999,47,0.2260,0,88,0.200,0.0,99.0
2005/7/14,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.3,23.3,74,98400,0,0,419,0,0,0,0,0,0,9999,200,5.2,10,9,777.7,77777,9,'999999999,47,0.2260,0,88,0.200,0.0,99.0
2005/7/14,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,23.3,77,98400,0,0,417,0,0,0,0,0,0,9999,210,5.2,10,9,777.7,77777,9,'999999999,47,0.2260,0,88,0.200,0.0,99.0
2005/7/14,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,23.3,77,98300,0,0,416,0,0,0,0,0,0,9999,220,5.7,10,9,777.7,77777,9,'999999999,47,0.2260,0,88,0.200,0.0,99.0
2005/7/14,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.3,23.3,74,98300,0,0,416,0,0,0,0,0,0,9999,220,6.2,10,9,777.7,77777,9,'999999999,47,0.2260,0,88,0.200,0.0,99.0
2005/7/15,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.3,22.2,70,98300,0,0,411,0,0,0,0,0,0,9999,230,7.2,10,9,777.7,77777,9,'999999999,44,0.2180,0,88,0.200,0.2,99.0
2005/7/15,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,23.3,77,98300,0,0,414,0,0,0,0,0,0,9999,240,5.2,10,9,777.7,77777,9,'999999999,47,0.2180,0,88,0.200,0.0,99.0
2005/7/15,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.2,23.3,79,98300,0,0,412,0,0,0,0,0,0,9999,250,7.7,10,9,777.7,77777,9,'999999999,47,0.2180,0,88,0.200,0.0,99.0
2005/7/15,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.7,22.8,79,98300,0,0,408,0,0,0,0,0,0,9999,240,7.2,10,9,777.7,77777,9,'999999999,46,0.2180,0,88,0.200,0.0,99.0
2005/7/15,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.1,23.3,85,98300,14,1321,408,12,20,10,1417,746,1386,9999,240,6.2,10,9,777.7,77777,9,'999999999,47,0.2180,0,88,0.200,0.4,99.0
2005/7/15,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.7,23.3,82,98300,224,1321,409,90,125,69,10122,6788,8969,9999,250,4.6,10,9,777.7,77777,9,'999999999,47,0.2180,0,88,0.200,1.4,99.0
2005/7/15,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,22.8,74,98400,459,1321,426,76,10,73,8853,930,8530,9999,260,7.2,10,9,777.7,77777,9,'999999999,46,0.2180,0,88,0.200,0.1,99.0
2005/7/15,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.6,21.1,77,98800,685,1321,412,131,10,126,15334,1012,14810,9999,250,10.3,10,9,777.7,77777,9,'999999999,41,0.2180,0,88,0.200,0.0,99.0
2005/7/15,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.3,19.4,79,98300,887,1321,404,129,5,126,15639,450,15337,9999,320,3.6,10,9,777.7,77777,9,'999999999,36,0.2180,0,88,0.200,0.0,99.0
2005/7/15,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,24.4,22.2,87,98500,1051,1321,415,200,8,194,23957,751,23359,9999,280,3.6,10,9,777.7,77777,9,'999999999,44,0.2180,0,88,0.200,0.0,99.0
2005/7/15,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.2,24.4,85,98500,1166,1321,424,321,10,312,37545,921,36732,9999,320,4.1,10,9,777.7,77777,9,'999999999,51,0.2180,0,88,0.200,0.0,99.0
2005/7/15,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.3,22.2,70,98500,1224,1321,414,372,7,366,43426,435,43022,9999,220,2.1,10,9,777.7,77777,9,'999999999,44,0.2180,0,88,0.200,0.0,99.0
