Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 07/21  04:00:00,17.70625,4.648751936378566,42.01327421425694,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.859883374657985,0.0,23.456614494762925,32.059879510458447,500.0000000000003,3441289.5937547294,0.0,21.136496729895517,22.694950575901193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  05:00:00,17.321499999999998,4.647463136888864,43.04171665806413,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.844727706743103,0.0,23.183017346676644,32.559522418573049,500.0000000000003,3028138.760252283,0.0,20.86751832818041,22.407039944495936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,2700.0 
 07/21  06:00:00,17.4025,4.647732332308221,42.822660541431918,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.836454526994831,0.0,23.324036430785978,32.26576047220675,500.00000000000008,3437596.8520459656,0.0,21.010348423199966,22.554490486194419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  07:00:00,18.23275,4.650526766803542,40.656511759714707,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.836747588779496,0.0,23.891170926338377,31.183342556190845,500.00000000000019,3025284.093962427,0.0,21.553814551529638,23.15007529682831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  08:00:00,20.37925,4.657821912884487,35.62436012198489,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.858614704199287,0.0,24.624478794021024,29.887894815449543,500.0000000000003,3437236.4886512088,0.0,22.20854071087286,23.922888371382084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  09:00:00,23.335749999999999,4.668011360468959,29.76839037852858,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.91787073409114,0.0,24.980356591709048,29.37744811754616,499.9999999999999,4394253.056052434,0.0,22.72519407653747,24.301025618393657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  10:00:00,26.21125,4.678076903219348,25.080178800821814,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.990695087876439,0.0,25.02207634459257,29.45253721271434,499.9999999999999,5030936.8648244389,0.0,23.06563235472189,24.348878006272704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  11:00:00,28.762749999999998,4.687120201195956,21.609917940590845,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.011556541559625,0.0,25.055012112861879,29.437241076254379,500.0,6497284.372871915,0.0,23.31432499866081,24.384707952250268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  12:00:00,30.6865,4.693998385713424,19.345847192477586,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.989306110217955,0.0,25.079074869862884,29.349857510921767,500.0000000000002,6920395.837082405,0.0,23.475568053277649,24.408895302967684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  13:00:00,32.104,4.699100976707923,17.85292757592985,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.952266396822125,0.0,25.09453144013603,29.24778469537483,500.00000000000019,7973788.832759332,0.0,23.57931231705777,24.423232295639978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  14:00:00,33.09625,4.702683913789581,16.884709623697625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.9133452922906379,0.0,25.105074446358999,29.15077666125631,500.00000000000008,8168039.945656546,0.0,23.674734790515669,24.4322966149277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  15:00:00,33.4,4.703791333752762,16.599556669309448,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.881216203209025,0.0,25.1069901381368,29.082674970049888,500.00000000000019,9143807.183636113,0.0,23.78331212286095,24.432625665057345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  16:00:00,32.7925,4.701577475987053,17.17456013648646,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.862798675444693,0.0,25.09820202160229,29.06081068857464,500.00000000000019,8997248.591186505,0.0,23.86814383722541,24.422387836186414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  17:00:00,31.618000000000003,4.697344260584902,18.348717549418049,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.861606310933851,0.0,25.08345669592461,29.08395065569846,500.00000000000036,9286943.39806946,0.0,23.895948853440609,24.40677218819365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  18:00:00,30.1195,4.691963603973207,19.981146640447937,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.876819093591611,0.0,25.06561355121802,29.145582760326336,500.0000000000002,8526969.689553895,0.0,23.886032735108686,24.388754011748348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  19:00:00,27.993249999999997,4.684381816613225,22.59403024603994,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.910664751973973,0.0,25.040524283754157,29.25769316788704,500.00000000000019,8298478.976249119,0.0,23.820357487067804,24.364083144846626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  20:00:00,25.96825,4.677218229167375,25.424504191894447,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.964557722568312,0.0,25.016087524697075,29.40984533833832,500.0000000000001,6917101.074061002,0.0,23.652145497931753,24.341175572112286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  21:00:00,24.388749999999999,4.6716799063359819,27.916197954856299,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.020442177391674,0.0,24.996274953108128,29.558653421103388,500.0000000000001,5872732.751197187,0.0,23.305015653148709,24.32326728774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  22:00:00,22.93075,4.666601424256319,30.467803408112795,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.035687422895732,0.0,24.974861786603627,29.627620515433649,500.00000000000008,4391602.861588024,0.0,23.01611852482146,24.30151361205587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  23:00:00,21.67525,4.6622651883764629,32.87265937086008,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.021421850310051,0.0,24.95098058352393,29.64058041235206,500.00000000000019,4151664.6219605666,0.0,22.769361616041338,24.275582685976628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  24:00:00,20.54125,4.6583733089681,35.234296129096879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.988650230131977,0.0,24.916953197286359,29.63355244952912,500.0000000000003,3634758.242122904,0.0,22.55894076451084,24.23796905319714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  01:00:00,17.6085,5.283880870712474,44.193714953577629,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.415673059858061,0.0,24.007657376658977,32.22877141034729,500.00000000000008,3029047.731652892,0.0,21.742005216674906,23.30550770115061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  02:00:00,16.839000000000003,5.281378959720437,46.387135313400879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.399281631365598,0.0,23.58315649514813,33.02496751951283,500.00000000000036,3441292.663188001,0.0,21.343157710493288,22.859346296561339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  03:00:00,16.292250000000004,5.27960681340022,48.02157445141522,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.384752137378857,0.0,23.21202284121201,33.73895786028011,500.0000000000001,3029047.731652892,0.0,20.98109099373579,22.46974235835164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  04:00:00,15.806250000000003,5.27804484373593,49.53034962893565,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.373249204319796,0.0,22.872390863338724,34.412159728191287,500.00000000000019,3441292.8383603526,0.0,20.637192312735928,22.11372523146426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  05:00:00,15.421500000000002,5.2768089958299468,50.761405563003069,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.364067227534947,0.0,22.5734927048843,35.01934158102668,500.0000000000001,3028138.6821463427,0.0,20.33025382751974,21.800791449988425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,2700.0 
 07/21  06:00:00,15.502500000000002,5.2770686621639169,50.49915576642322,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.35976342998438,0.0,22.665792899305815,34.81396489248874,500.00000000000008,3437589.0965333285,0.0,20.432392550509439,21.896959050318047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  07:00:00,16.33275,5.279740874380458,47.907105684453778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.3627748973892779,0.0,23.21553284291307,33.68213230160043,500.0000000000003,3437519.3861676605,0.0,20.954927780997076,22.472119581746165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  08:00:00,18.47925,5.286727963783369,41.8944880420704,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.384703284730054,0.0,23.936681500754515,32.29919189791593,500.0000000000002,3024991.124203027,0.0,21.596427931095798,23.229272994831108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  09:00:00,21.435750000000004,5.2965040910587259,34.913860414923778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.44114536273789,0.0,24.71322512672375,30.95057979270304,500.0000000000003,3535414.389390615,0.0,22.288302526449134,24.048257222872267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  10:00:00,24.31125,5.306154782079107,29.34029560526456,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.5123165156841609,0.0,24.994434376479008,30.58291332187749,500.00000000000019,4188645.984289199,0.0,22.799947808462919,24.347987217531487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  11:00:00,26.86275,5.314833956141042,25.224998190757334,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.559986473913225,0.0,25.031495906109073,30.615789779400413,500.00000000000036,5563407.617830768,0.0,23.111341667135908,24.389613340959884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  12:00:00,28.786499999999998,5.321447922805715,22.545431180065277,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.579177755788303,0.0,25.055331919705688,30.6127642577281,500.0000000000003,5973707.6792449359,0.0,23.307169004922867,24.415753956183609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  13:00:00,30.204,5.326347416003342,20.7811938175311,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.567876322064108,0.0,25.073384276848804,30.556067910946778,500.00000000000008,7014213.828525502,0.0,23.437772071968089,24.43413114443063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  14:00:00,31.19625,5.329793953695039,19.638206727491956,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.543743387461484,0.0,25.08395542273925,30.48611563458258,500.00000000000019,7198115.050440294,0.0,23.551681309974485,24.4439328732495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  15:00:00,31.5,5.330861033301753,19.301760090645144,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.520132898336571,0.0,25.08576612288482,30.433284996631806,500.00000000000019,8176262.814900493,0.0,23.673603150742485,24.444545176752024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  16:00:00,30.8925,5.328741619160502,19.980291382757668,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.507483196569392,0.0,25.076772520755925,30.423069345310318,500.0000000000001,8065791.106972085,0.0,23.768256433381997,24.434385472403514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  17:00:00,29.718,5.324666348574823,21.366841034113933,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.51145551049299,0.0,25.061740815665169,30.45866860618105,500.00000000000019,8420086.352485694,0.0,23.802511813429946,24.418780133059756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  18:00:00,28.219499999999998,5.319496180367788,23.296817014465643,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.531882406116275,0.0,25.04352500023484,30.534695630977305,500.0000000000001,7735454.120092551,0.0,23.79619440369019,24.400727886178289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  19:00:00,26.09325,5.312204405773858,26.391030403875157,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.520057402641716,0.0,25.017664853633954,30.55689245886281,500.00000000000036,7640697.680532951,0.0,23.730359581468926,24.372861308756545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  20:00:00,24.06825,5.305330841214316,29.748837357130666,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.410894003451623,0.0,24.9921490373432,30.374051894714236,500.00000000000036,6787874.785620786,0.0,23.555136051087169,24.340019740550618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  21:00:00,22.488750000000004,5.300012653564733,32.70962214255465,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.328829278994178,0.0,24.97071624422017,30.24117962462712,500.0000000000003,4976505.050375212,0.0,23.200118664853595,24.312974225507455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  22:00:00,21.03075,5.295151901668749,35.74597669369061,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.33441099628838,0.0,24.94590983707849,30.29763780187146,500.0000000000002,4354103.826653295,0.0,22.895675830390379,24.287161363390756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  23:00:00,19.77525,5.29098678821652,38.61123411520409,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.386375840748972,0.0,24.906947942318256,30.477237943730189,500.00000000000036,3247400.4670942139,0.0,22.631977870494425,24.24899283841415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  24:00:00,18.64125,5.287256363231912,41.42828902389358,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.4079684565912828,0.0,24.57556220853919,31.133910483147078,500.0000000000002,3441284.8142417345,0.0,22.28200583997702,23.9016149808975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  01:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579659309663,0.0,19.673752654786044,2.303787406501537,500.0000000000003,55277052.97057645,0.0,21.31423170899133,17.756837924767745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  02:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579659309663,0.0,19.675987844391437,2.30346763885343,500.0000000000004,56689425.51345098,0.0,21.25796070727776,17.75928828384508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  03:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579659309663,0.0,19.676705153121444,2.3033650615228025,500.00000000000048,57049969.30523774,0.0,21.21359764705842,17.760074645040019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  04:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579659309663,0.0,19.67726902105235,2.3032844143694408,500.0000000000003,58085008.89954969,0.0,21.178135043355625,17.76069279397724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
