Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 04/13  08:00:00,3.1875000000000006,-1.125,72.375,1008583.890410959,147945.20547945205,185582.46575342469,256508.09702550696,77326.02739726028,45645.54764192418,0.0,0.0,-0.635542409977729,0.0,19.800206808704986,25.10767804149133,658.7804873385488,2587839.6083306346,0.0,22.38857179758027,18.49137241621442,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  09:00:00,5.9624999999999999,-1.2874999999999999,59.5,443776.91178082188,147945.20547945205,203256.98630136989,384762.1455382604,115199.99999999999,85401.34720101946,0.0,0.0,-0.02316453484644956,0.0,19.823239474712119,26.36369126634174,662.4222868714832,1874736.258805153,0.0,22.75201671553529,18.549504249693368,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  10:00:00,8.325,-1.8249999999999998,47.625,302575.1671232877,147945.20547945205,212094.2465753425,545079.7061792023,135715.06849315068,95708.40634597007,0.0,0.0,-0.18338588437579907,0.0,19.84147849319953,25.994497149223969,641.9923129213188,1810862.23373444,0.0,23.104463230543389,18.559927101415889,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  11:00:00,10.0,-2.0875,41.875,302575.1671232877,147945.20547945205,185582.46575342469,625238.4864996732,132558.90410958904,82456.47315960497,0.0,0.0,-0.5955107072306564,0.0,19.960908877353668,24.940957736617564,605.7523938086559,1823656.8331170525,0.0,23.39448716841529,18.66379143932294,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  12:00:00,11.350000000000002,-1.325,40.625,302575.1671232877,147945.20547945205,220931.5068493151,649286.1205958144,118356.16438356163,70676.97699394713,0.0,0.0,-0.7487708036133325,0.0,20.339990645464739,24.05312547205265,582.1942061652294,1855825.3999049804,0.0,23.68717804403779,19.057599097337037,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  13:00:00,12.425,0.07499999999999997,42.25,302575.1671232877,147945.20547945205,251861.91780821919,593174.9743714848,105731.50684931508,60369.9178489965,0.0,0.0,-0.2953945299227056,0.0,20.586777480434546,24.595917783662899,569.1070651740724,1807817.0397934244,0.0,23.89591723861589,19.34323752616253,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  14:00:00,13.1125,1.6,45.5,302575.1671232877,147945.20547945205,203256.98630136989,537063.8281471551,94684.93150684932,67732.10295253266,0.0,0.0,0.6657044392029603,0.0,20.819383838384046,26.0755242204161,561.2540564053805,1699726.9606542772,0.0,24.095478733885494,19.63773868797776,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  15:00:00,12.9875,2.2,47.625,524463.6230136986,147945.20547945205,251861.91780821919,456905.04782668428,77326.02739726028,53007.732745460344,0.0,0.0,1.7120519648323385,0.0,21.076414001363248,27.67113442654077,557.9402533630349,1984678.66163054,0.0,24.335052449853067,19.96213502263703,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  16:00:00,13.1125,1.2,44.25,302575.1671232877,147945.20547945205,194419.7260273973,488968.5599548726,82060.27397260274,55952.60678687481,0.0,0.0,2.0747940774863204,0.0,21.252383731304769,28.091703357203934,554.8616460348428,1618830.1289853319,0.0,24.52449184921724,20.16668324765113,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  17:00:00,13.3,0.6,42.0,1129613.9572602739,147945.20547945205,406513.97260273978,440873.29176259008,78904.10958904111,55952.60678687481,0.0,0.0,1.8616227719466914,0.0,21.37628662076451,27.457379967717104,551.9856772335668,3079173.1972136467,0.0,24.539888449963244,20.286413537553579,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  18:00:00,12.9875,0.6,42.625,1573390.869041096,147945.20547945205,662794.5205479453,432857.413730543,77326.02739726028,72149.41401465435,0.0,0.0,1.9343458516813286,0.0,21.524075546151658,27.352157389294474,566.0511048082276,4039068.9660616295,0.0,24.603371240297095,20.44623387704285,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  19:00:00,11.05,0.225,47.375,2118026.1698630137,147945.20547945205,516979.7260273974,408809.77963440169,77326.02739726028,128102.02080152915,0.0,0.0,2.090009092816234,0.0,21.071321356085304,28.440296051096039,599.6466009999704,4780820.391508239,0.0,24.2847541007447,19.976616777472456,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/13  20:00:00,8.625,0.0,55.0,2541631.4038356167,147945.20547945205,265117.8082191781,408809.77963440169,77326.02739726028,163440.50929850274,0.0,0.0,1.8149852659642667,0.0,20.18723338088699,29.445621239055439,616.9221103856116,5233067.212573334,0.0,23.670706759918937,19.03037016243991,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/13  21:00:00,7.1125,0.375,62.375,2581974.7594520549,147945.20547945205,154652.05479452059,416825.6576664488,77326.02739726028,132519.33186365086,0.0,0.0,1.5709401032185009,0.0,19.827135546676716,29.586712260831314,618.6174649585436,5181355.1339414459,0.0,23.253719866852245,18.63794658815499,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/13  22:00:00,6.324999999999999,0.6,66.875,1775107.6471232875,147945.20547945205,110465.75342465755,432857.413730543,74169.86301369863,98653.28038738453,0.0,0.0,1.72968996028572,0.0,19.810948455494889,29.95569836129247,631.3252401589563,3869532.2208037429,0.0,23.01979510275739,18.62977542492257,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/13  23:00:00,6.1,-0.15,64.25,988412.2126027398,147945.20547945205,70698.08219178082,352698.63341007209,50498.6301369863,64787.22891111819,0.0,0.0,1.7473881380906827,0.0,19.79558870208005,30.022578862265669,649.9404344284073,2478906.6376586335,0.0,22.842157211528077,18.614626020358327,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/13  24:00:00,5.4125,0.15,68.875,403433.55616438356,147945.20547945205,48604.93150684932,192381.0727691302,26827.397260273974,45645.54764192418,0.0,0.0,1.508197301156443,0.0,19.805855900409769,29.49281281067589,657.5321178524303,1357391.6926394597,0.0,22.706061412742167,18.61208715828506,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  01:00:00,3.125,0.85,85.5,161373.42246575343,147945.20547945205,30930.41095890411,80158.78032047092,14202.739726027396,22086.555310608474,0.0,0.0,1.7338834279445155,0.0,19.786323037779906,30.01054862372598,659.227785560903,845219.9612604332,0.0,22.587341560243386,18.604119666732964,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  02:00:00,1.125,0.375,94.875,161373.42246575343,147945.20547945205,30930.41095890411,48095.26819228255,11046.575342465752,10307.059144950621,0.0,0.0,1.7869418352286586,0.0,19.768244458531428,30.158376950020963,649.3138974452276,827040.2614076958,0.0,22.46404876590826,18.588093191412903,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  03:00:00,0.225,-3.754412024029435e-7,98.5,161373.42246575343,147945.20547945205,17674.520547945205,32063.51212818837,6312.328767123287,7362.18510353616,0.0,0.0,1.5172759975965314,0.0,19.76253135638252,29.591683881261316,645.5440861745584,802409.1272264083,0.0,22.371901734384438,18.56701179336482,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  04:00:00,0.375,0.0,97.5,161373.42246575343,147945.20547945205,17674.520547945205,16031.756064094185,6312.328767123287,4417.311062121696,0.0,0.0,1.3624547892050583,0.0,19.76788011295169,29.254648849011017,644.9406150034268,790676.8788762299,0.0,22.30940215557768,18.564095066415484,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  05:00:00,0.6,0.0,96.0,484120.26739726038,147945.20547945205,30930.41095890411,32063.51212818837,11046.575342465752,4417.311062121696,0.0,0.0,1.2830568411389645,0.0,19.77342115823442,29.07818924938647,642.9355629378566,1338307.6371687179,0.0,22.263848343834384,18.565582660014067,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  06:00:00,0.6,0.0,96.0,1008583.890410959,147945.20547945205,48604.93150684932,48095.26819228255,17358.90410958904,14724.37020707232,0.0,0.0,1.2256922613232376,0.0,19.775509599001404,28.954715764296588,638.9323433235579,2214649.1785029566,0.0,22.20674145292424,18.56465591496929,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,2700.0 
 04/14  07:00:00,0.225,-0.0000010942438071380394,98.5,1129613.9572602739,147945.20547945205,110465.75342465755,128254.04851275348,34717.80821917808,29448.74041414464,0.0,0.0,1.2339809021710604,0.0,19.771852054613075,28.97855443424265,637.4774301735109,2573045.715641304,0.0,22.226590697941846,18.56125507030183,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  08:00:00,0.0,-0.375,96.875,1008583.890410959,147945.20547945205,185582.46575342469,256508.09702550696,77326.02739726028,45645.54764192418,0.0,0.0,1.1474831478871433,0.0,19.768597739106434,28.80484166073784,635.2998520700027,2645092.473906545,0.0,22.225192016809669,18.553139489714125,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  09:00:00,0.625,-0.225,93.75,443776.91178082188,147945.20547945205,203256.98630136989,384762.1455382604,115199.99999999999,85401.34720101946,0.0,0.0,0.9919485244046675,0.0,19.77495380963747,28.47257726256246,631.7879064386386,1978501.0322384889,0.0,22.25266364991659,18.551455374679237,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  10:00:00,1.4375000000000003,-0.375,87.375,302575.1671232877,147945.20547945205,212094.2465753425,545079.7061792023,135715.06849315068,95708.40634597007,0.0,0.0,0.8563537361790641,0.0,19.78243500414399,28.18321217503931,607.0712185979602,1946457.0622021405,0.0,22.29729056549956,18.55212904468442,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  11:00:00,2.0125,-0.6,82.125,302575.1671232877,147945.20547945205,185582.46575342469,625238.4864996732,132558.90410958904,82456.47315960497,0.0,0.0,0.4465293735262413,0.0,19.78642235002344,27.35406997605599,575.7396886995698,1969345.2856712288,0.0,22.34299542213843,18.534865301067254,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  12:00:00,2.8875,-1.9749999999999999,69.75,302575.1671232877,147945.20547945205,220931.5068493151,649286.1205958144,118356.16438356163,70676.97699394713,0.0,0.0,-0.08850426022741974,0.0,19.79413144943234,26.263812063842886,556.2736268066436,1990642.3976372889,0.0,22.415594153241604,18.514877464931467,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  13:00:00,3.3,-3.1125,61.125,302575.1671232877,147945.20547945205,251861.91780821919,593174.9743714848,105731.50684931508,60369.9178489965,0.0,0.0,-1.1449772647052497,0.0,19.794875933469908,24.08107977139313,544.4831695035096,1933862.6060837843,0.0,22.510979840153057,18.45870283195883,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  14:00:00,3.9875000000000004,-2.9875,58.75,302575.1671232877,147945.20547945205,203256.98630136989,537063.8281471551,94684.93150684932,67732.10295253266,0.0,0.0,-1.9381941615793517,0.0,19.79563163987031,22.53546874966741,536.7947579834695,1814193.298421395,0.0,22.6429901420544,18.419176487876436,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  15:00:00,5.1499999999999999,-2.8,54.875,524463.6230136986,147945.20547945205,251861.91780821919,456905.04782668428,77326.02739726028,53007.732745460344,0.0,0.0,-2.1651141222371255,0.0,19.800634048709307,22.103977298149375,532.2663703457515,2081391.792297849,0.0,22.74357927224138,18.413412416365256,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  16:00:00,5.225,-3.4875,51.75,302575.1671232877,147945.20547945205,194419.7260273973,488968.5599548726,82060.27397260274,55952.60678687481,0.0,0.0,-2.443291914065119,0.0,19.79006860299391,21.610361964860688,530.5898796349546,1710103.3594506258,0.0,22.8458150193648,18.388901581264663,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  17:00:00,5.375,-3.5249999999999996,51.0,1129613.9572602739,147945.20547945205,406513.97260273978,440873.29176259008,78904.10958904111,55952.60678687481,0.0,0.0,-2.7978334602524095,0.0,19.783910516016829,20.98320415846625,529.525096514954,3154262.144862687,0.0,22.898744030749055,18.365751898422908,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  18:00:00,4.5375,-3.675,53.5,1573390.869041096,147945.20547945205,662794.5205479453,432857.413730543,77326.02739726028,72149.41401465435,0.0,0.0,-2.6096119265118635,0.0,19.782528177553293,21.31974136209217,543.8884673121631,4105544.4375928577,0.0,22.9258284188614,18.373018686429917,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  19:00:00,3.2124999999999996,-4.5875,54.375,2118026.1698630137,147945.20547945205,516979.7260273974,408809.77963440169,77326.02739726028,128102.02080152915,0.0,0.0,-2.617763170236319,0.0,19.758578422724164,21.3368933416065,575.8402677700818,4860433.174834026,0.0,22.730840032131725,18.34712181336075,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 04/14  20:00:00,2.1125,-4.625,58.375,2541631.4038356167,147945.20547945205,265117.8082191781,408809.77963440169,77326.02739726028,163440.50929850274,0.0,0.0,-2.8980070228354308,0.0,19.761152317795284,20.8366407669646,601.2813526854695,5328555.388188688,0.0,22.51148398851353,18.336890947378888,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  21:00:00,1.3249999999999998,-4.4,62.875,2581974.7594520549,147945.20547945205,154652.05479452059,416825.6576664488,77326.02739726028,132519.33186365086,0.0,0.0,-2.9039756072652249,0.0,19.767714366782458,20.81759144914982,615.2874870026343,5276123.177241286,0.0,22.357448449945328,18.34361180241073,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  22:00:00,1.1,-4.775,62.125,1775107.6471232875,147945.20547945205,110465.75342465755,432857.413730543,74169.86301369863,98653.28038738453,0.0,0.0,-2.9396457752584634,0.0,19.773542444523284,20.747840440823354,626.0985602891276,3970329.79371637,0.0,22.247778452742904,18.34820141159711,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  23:00:00,1.1,-5.6875,57.25,988412.2126027398,147945.20547945205,70698.08219178082,352698.63341007209,50498.6301369863,64787.22891111819,0.0,0.0,-3.3219956504954579,0.0,19.779026164712744,20.084831462067546,630.7358755525049,2581950.0979077529,0.0,22.162177583507029,18.33692160269356,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/14  24:00:00,0.7875000000000001,-6.1,56.25,403433.55616438356,147945.20547945205,48604.93150684932,192381.0727691302,26827.397260273974,45645.54764192418,0.0,0.0,-3.9304262702256307,0.0,19.77842138774987,19.077170375554279,631.4839874134314,1455685.3536688204,0.0,22.091137238418495,18.30994519744211,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/15  01:00:00,0.6,-6.475,55.125,161373.42246575343,147945.20547945205,30930.41095890411,80158.78032047092,14202.739726027396,22086.555310608474,0.0,0.0,-4.366071562943026,0.0,19.778332124781217,18.38426515804583,631.8603273149194,921414.9340431755,0.0,22.038673449054469,18.291754483052757,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/15  02:00:00,0.225,-6.7,55.875,161373.42246575343,147945.20547945205,30930.41095890411,48095.26819228255,11046.575342465752,10307.059144950621,0.0,0.0,-4.776352134474239,0.0,19.776183668936427,17.75451120108012,630.2023758884766,884923.341681481,0.0,21.996666061573618,18.2729476060805,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/15  03:00:00,0.0,-7.0125,55.125,161373.42246575343,147945.20547945205,17674.520547945205,32063.51212818837,6312.328767123287,7362.18510353616,0.0,0.0,-5.048068035934524,0.0,19.7742161866406,17.349305911750727,629.1505505212192,849445.6316499427,0.0,21.96597767459021,18.2602030152226,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/15  04:00:00,0.0,-7.575,52.75,161373.42246575343,147945.20547945205,17674.520547945205,16031.756064094185,6312.328767123287,4417.311062121696,0.0,0.0,-5.390638721770956,0.0,19.77505524760495,16.84723476377608,630.7594128553469,833578.5574030439,0.0,21.942057646630788,18.24801634675293,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/15  05:00:00,-0.375,-7.8,53.25,484120.26739726038,147945.20547945205,30930.41095890411,32063.51212818837,11046.575342465752,4417.311062121696,0.0,0.0,-5.745237103321627,0.0,19.771771666035805,16.34521418847555,629.5034754050922,1377316.446657509,0.0,21.920750824104958,18.23129609200514,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 04/15  06:00:00,-0.6,-7.8,54.0,1008583.890410959,147945.20547945205,48604.93150684932,48095.26819228255,17358.90410958904,14724.37020707232,0.0,0.0,-5.954256988213364,0.0,19.76910506748293,16.056300937831865,628.6322796626079,2241446.6812101549,0.0,21.928533945643378,18.22081898760795,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,1800.0 
 04/15  07:00:00,0.4625000000000001,-7.8,50.25,1129613.9572602739,147945.20547945205,110465.75342465755,128254.04851275348,34717.80821917808,29448.74041414464,0.0,0.0,-5.99050546078181,0.0,19.776752606344585,15.998608903200865,628.3222913230957,2575606.9021976019,0.0,22.094177937994354,18.227724877229286,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
