Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 02/14  01:00:00,-3.9,-6.7,81.0,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,-2.9149681369606634,0.0,19.866198243518825,20.67178275366011,732.3007952427495,981458.2727134063,0.0,21.959006645929205,18.448136839771825,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-23.766069730106336,3600.0 
 02/14  02:00:00,-3.9,-6.7,81.0,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,-3.0036907548055855,0.0,19.866542935476557,20.5174283623556,747.1467094346239,898608.7274063594,0.0,21.932933111467209,18.4444856362635,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-23.766478475190529,3600.0 
 02/14  03:00:00,-3.9,-7.0125,79.125,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,-3.042977610394969,0.0,19.86663134035559,20.449548802234945,762.3809259440432,845779.7152359188,0.0,21.915202585472778,18.44281047089395,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-23.76662467206097,3600.0 
 02/14  04:00:00,-4.2125,-6.8875,82.375,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,-3.0572873487636,0.0,19.864440149417584,20.427700866707249,778.5485938439606,810570.5117827832,0.0,21.886630407458165,18.43982968699003,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-23.95277375248367,3600.0 
 02/14  05:00:00,-4.775,-6.7,86.875,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,-3.0092606158602668,0.0,19.86213132882436,20.51342639222919,790.166086985317,1421131.7457346968,0.0,21.86800089385989,18.43952837305945,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-24.48762518003349,3600.0 
 02/14  06:00:00,-4.625,-6.7,86.125,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,-3.0949042177728747,0.0,19.86364673581152,20.364061568374866,785.6502143432754,2398259.8888935155,0.0,21.851166518810254,18.437295239233575,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-24.637734811314233,3600.0 
 02/14  07:00:00,-3.3999999999999996,-6.324999999999999,80.625,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,-3.1608596803906496,0.0,19.87175563567599,20.241047938830517,770.8421395982108,2868672.9780657778,0.0,21.84860799739389,18.443003006535279,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-23.669074532403113,3600.0 
 02/14  08:00:00,-2.1125,-6.1,74.25,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,-3.2363520144415496,0.0,19.879471870238285,20.102903239543275,738.4012299969248,3032253.7543939466,0.0,21.88569499550524,18.447883752961297,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-22.26558150353011,1800.0 
 02/14  09:00:00,-0.6375,-6.475,65.125,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,-3.282920107311436,0.0,19.88548380656119,20.01670703001795,711.1361447830404,2391815.0271361034,0.0,22.043541873964835,18.45224620411222,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-20.94635147486879,0.0 
 02/14  10:00:00,1.375,-6.7,55.375,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,-3.6500292495318384,0.0,19.892721033607758,19.397870578999926,664.4398592754767,2442266.071049062,0.0,22.30856491853398,18.444048646531308,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-19.06585287404252,0.0 
 02/14  11:00:00,2.8875,-7.0125,48.25,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,-4.1926925786979629,0.0,19.896245589768996,18.521983163037917,612.1440552319682,2498277.7283978026,0.0,22.508247430140977,18.425055264669664,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.283416687399613,0.0 
 02/14  12:00:00,3.3,-7.2,46.0,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,-4.696841002880682,0.0,19.893821910784597,17.74555427507361,578.6197751025658,2523170.9474027336,0.0,22.59511690279874,18.402115796823315,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.594885542090468,0.0 
 02/14  13:00:00,3.675,-6.8875,46.625,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,-4.857499961634627,0.0,19.894309145654025,17.502866257753725,562.9040281944369,2420394.7486839049,0.0,22.597067035782865,18.39631490139411,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.368447856422429,0.0 
 02/14  14:00:00,4.2125,-6.7,45.75,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,-4.782218062131312,0.0,19.896841936462346,17.612927705970443,553.5148369972862,2269046.474624051,0.0,22.689423077909166,18.401974797986694,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.80930971596996,0.0 
 02/14  15:00:00,4.4,-6.7,45.0,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,-4.775892115888778,0.0,19.896877746048319,17.622391823569438,547.6941432808835,2506194.744292246,0.0,22.763377484362644,18.402261307157468,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.496695157694387,0.0 
 02/14  16:00:00,3.7124999999999996,-6.7,46.875,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,-4.816431303890708,0.0,19.891117105522377,17.567832482810446,544.4209005188621,2143730.2481718386,0.0,22.727610739906046,18.39449999757022,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.905849902366424,0.0 
 02/14  17:00:00,3.3,-6.324999999999999,49.25,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,-4.7729270311777249,0.0,19.888733363959735,17.635959073565826,542.5139233999865,3695278.5733577415,0.0,22.617309601550106,18.39365674283215,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.58785079216473,0.0 
 02/14  18:00:00,3.675,-5.7875,50.625,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,-4.213532062659675,0.0,19.896769750674595,18.49010881462696,556.9034606890367,4736055.599588486,0.0,22.506960211993037,18.42479956701287,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.36954959800983,1800.0 
 02/14  19:00:00,4.2125,-4.85,52.25,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,-3.303971288325167,0.0,19.904583540306477,19.961981391192539,590.9429298523003,5602787.314352039,0.0,22.416269127217089,18.471826963996038,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.815382071635798,3600.0 
 02/14  20:00:00,4.4,-4.4,53.0,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,-2.6591778745576928,0.0,19.908687510666284,21.06593546032402,612.0349157120372,6165871.420607631,0.0,22.366878089816554,18.50516679875249,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.508029530855833,3600.0 
 02/14  21:00:00,4.775,-4.0875,53.0,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,-2.382700082529246,0.0,19.911449499777114,21.556859018368188,616.8471650770634,6075165.0951075949,0.0,22.340409746692566,18.521023546345558,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.285716556884019,3600.0 
 02/14  22:00:00,5.375,-3.5249999999999996,53.0,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,-1.9315113289848683,0.0,19.91472345307693,22.38230843189045,636.8414013696679,4597380.214752657,0.0,22.336105234354986,18.546178296328436,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.68884006366055,3600.0 
 02/14  23:00:00,5.6,-2.9875,54.25,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,-1.494599951628989,0.0,19.916534176744027,23.20965788305375,652.0936993022092,2987240.5735902,0.0,22.3309396173795,18.569773105809277,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.316334532493216,3600.0 
 02/14  24:00:00,5.6,-2.425,56.875,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,-1.145811188712951,0.0,19.916851526939813,23.89230638767895,653.154476936358,1627272.2209950758,0.0,22.319464027144404,18.58794690197875,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.316837648458014,3600.0 
 02/15  01:00:00,5.6,-1.8875000000000002,59.25,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,-0.7446443409636866,0.0,19.91703361844413,24.700240757672217,653.5462642296521,944125.4722887522,0.0,22.305187354856416,18.609243266738873,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.316959958952817,3600.0 
 02/15  02:00:00,5.9125,-1.3249999999999998,60.0,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,-0.37900526138582049,0.0,19.918925475141664,25.455324878378517,653.3227903776769,862035.8889211094,0.0,22.299509235083094,18.631040394480157,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.130719995911808,3600.0 
 02/15  03:00:00,6.1,-1.1,60.0,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,-0.031069968701095693,0.0,19.91996397389883,26.189955736609826,657.4357655430478,805230.2312648313,0.0,22.30504309397115,18.651364771077966,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.820008182769645,3600.0 
 02/15  04:00:00,5.7875,-0.7875000000000001,63.125,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,0.29405368113857446,0.0,19.918076685453327,26.833705154499314,666.5055422724091,770194.2230777004,0.0,22.305194392587088,18.66609776636614,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.00629468829561,3600.0 
 02/15  05:00:00,5.6,-0.9125000000000001,63.75,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,0.6115322192270318,0.0,19.91682157134038,27.459039622858997,674.7950698054283,1366962.5961472227,0.0,22.311256737278638,18.68104531862685,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.31688361906964,3600.0 
 02/15  06:00:00,4.85,-1.1,66.125,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,0.7247922030839301,0.0,19.91229865635143,27.692243363957439,683.3855055051239,2337547.332006498,0.0,22.31040242041729,18.68215932093436,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.76408397472819,3600.0 
 02/15  07:00:00,4.0875,-1.4749999999999999,67.375,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,0.6669972734907284,0.0,19.908136122625039,27.584252723283006,685.393295185399,2803009.6607465848,0.0,22.294682871479073,18.67476077821771,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.6961949786819,3600.0 
 02/15  08:00:00,3.9,-2.3874999999999999,63.875,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,0.32076756717157187,0.0,19.90712386704059,26.90414398302413,679.1643824590632,2966257.3925854477,0.0,22.298753175231789,18.655888902190278,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.007288725413479,1800.0 
 02/15  09:00:00,4.2125,-2.8,60.75,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,-0.029693335668928766,0.0,19.906022583910084,26.21685380798445,679.1890110371434,2322753.205584179,0.0,22.43220987198557,18.636731580620688,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.818818413455637,0.0 
 02/15  10:00:00,4.775,-3.4875,55.625,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,-0.3409902766656542,0.0,19.905497572116809,25.557200913742699,664.1111847164655,2383893.426899157,0.0,22.594046753168464,18.618929797631773,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.280581892249464,0.0 
 02/15  11:00:00,6.062499999999999,-4.9624999999999999,46.125,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,-0.9880532853015728,0.0,19.910118600148246,24.22099196140314,632.3586463306558,2454623.178370146,0.0,22.696727786595408,18.58912302804415,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.27059616761313,0.0 
 02/15  12:00:00,6.324999999999999,-6.2875,40.75,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,-1.9101062179519142,0.0,19.90894322098308,22.433411332408704,603.7796732633588,2488265.8770722027,0.0,22.723039456728324,18.54115439453873,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.435602862343892,0.0 
 02/15  13:00:00,5.4125,-6.012499999999999,44.375,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,-2.647443184023835,0.0,19.9024243886492,21.095871523097217,587.5675684997542,2394230.1886783258,0.0,22.69164316929561,18.499059028394997,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.216572714829402,0.0 
 02/15  14:00:00,4.625,-4.5375,52.0,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,-2.8990283734734314,0.0,19.89738850572359,20.659458242469087,573.4246820486162,2257829.8930929468,0.0,22.711936440643667,18.482124321515977,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.123521938509054,0.0 
 02/15  15:00:00,5.4624999999999999,-5.2749999999999999,46.875,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,-2.9475304265974615,0.0,19.900941339453767,20.571566973769689,560.8395346393756,2498281.0390110525,0.0,22.77975586430998,18.48373749993646,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.861426863041406,0.0 
 02/15  16:00:00,5.4125,-5.0375,47.625,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,-3.3218301479364626,0.0,19.9005107050881,19.932500279094698,551.4516983477583,2125789.151240258,0.0,22.859118457955817,18.466577060662158,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.214535540254696,0.0 
 02/15  17:00:00,5.0,-5.8375,46.0,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,-3.393352754680842,0.0,19.895368863528299,19.819426345777197,545.9936284147325,3674639.477349045,0.0,22.774096566306047,18.45796854890975,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.896087355996459,0.0 
 02/15  18:00:00,2.9375,-6.324999999999999,51.75,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,-3.5387174743399969,0.0,19.886393106599436,19.588005380597826,560.514339793006,4721964.498351345,0.0,22.600206579742094,18.44205255775277,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.127197842990556,1800.0 
 02/15  19:00:00,0.6375,-5.4125,64.5,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,-3.0430034750435399,0.0,19.879003041205939,20.436238417529414,600.5274848331162,5598238.780514579,0.0,22.42693763670273,18.456071792895366,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-18.817498350797213,3600.0 
 02/15  20:00:00,0.0,-5.0,69.0,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,-2.600719301245149,0.0,19.88080260084327,21.205880787312169,632.3369209693785,6170970.160157088,0.0,22.30425019218595,18.478147525929637,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-19.879484342444575,3600.0 
 02/15  21:00:00,0.0,-5.375,67.75,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,-2.53323972063935,0.0,19.883422539352155,21.322720902969249,644.1680144065405,6090884.157599215,0.0,22.223296487511,18.48408028353157,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-19.883155039773138,3600.0 
