Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 08/05  17:00:00,34.1625,6.324999999999999,17.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.186478420413087,0.0,25.03771337919801,34.207182279045898,758.2665806964708,6010136.110717455,0.0,24.00182406244425,24.49022780995957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  18:00:00,33.9875,6.1,17.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.044161547083107,0.0,25.036547684671729,33.88000968950311,767.0269093624452,5921640.181172954,0.0,23.98888172348658,24.4804027061426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  19:00:00,33.39999999999999,5.7875,17.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.938104750152819,0.0,25.034655893185254,33.64004487886729,768.7305257110528,5641454.21866579,0.0,23.957979570724338,24.472055987674204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  20:00:00,28.612500000000006,5.9125,24.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.874518973847789,0.0,25.01599784907261,33.531839090101389,786.9557335930199,4095727.536950329,0.0,23.781434837828149,24.44870676577696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 08/05  21:00:00,24.0375,5.4125,30.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.934772166926533,0.0,24.996778536265916,33.708403017819559,832.7160973114275,2345795.2037595326,0.0,23.447885466358679,24.43217580202447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  22:00:00,22.1125,4.625,32.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.986884084521707,0.0,24.987642349470698,33.846650977260498,865.703616683004,1203977.4023149985,0.0,23.16537112212911,24.425735804379575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  23:00:00,21.7,5.1499999999999999,34.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.129595980876985,0.0,24.984235912737959,34.18422317108125,877.5534618401076,526052.5571098198,0.0,22.96314722772743,24.43080310903444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  24:00:00,21.324999999999997,5.6,35.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.383028461177155,0.0,24.83863684218917,35.08227147817835,877.0289745859793,210198.68307945203,0.0,22.738643094159664,24.294093170560524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  01:00:00,20.0375,5.6,38.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.490306938520796,0.0,24.4997002831102,36.06130945497473,869.4185008852702,210198.68307945203,0.0,22.438071657460776,23.94682672496778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  02:00:00,19.0875,5.225,40.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.492535430887653,0.0,24.164074733913023,36.798633270551089,864.1102369779267,210198.68307945203,0.0,22.127821175728763,23.59689096492427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  03:00:00,17.8375,4.625,41.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.309366332997403,0.0,23.805120477981008,37.13611543881749,855.2588686524325,210198.68307945203,0.0,21.77568454071749,23.210853317792677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  04:00:00,16.5125,4.4,44.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.93064069104565,0.0,23.40833939798548,37.06734089101773,836.0866426773143,210198.68307945203,0.0,21.3926688118376,22.772598349938386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  05:00:00,14.725,3.7124999999999996,47.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.488167074067136,0.0,22.997509126000915,36.869088726577519,816.9840990022483,210198.68307945203,0.0,20.987499661334409,22.315508466461645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  06:00:00,15.275,3.9875000000000004,47.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.090035718109341,0.0,22.97007253592295,35.938882612953587,810.198853918771,206560.82933603816,0.0,20.919537115933545,22.261039502186806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  07:00:00,19.225,4.775,39.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.236460930587985,0.0,23.627848963835189,34.88745317842081,825.6739325294628,206489.67262925243,0.0,21.462616687271067,22.957139582099697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  08:00:00,22.475,6.374999999999999,35.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.830572378675758,0.0,24.458152831311268,34.56437679883828,865.7707216646426,206163.7779776772,0.0,22.237293088265284,23.862037953078727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  09:00:00,25.7375,5.825,28.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.567520632590007,0.0,24.991503969573868,35.20065577167575,914.3334104010014,948619.8547991591,0.0,22.9202172042227,24.46533815612501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  10:00:00,28.95,4.625,21.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.399680458675136,0.0,25.02004258307297,34.74402258605167,916.4377080093816,2426280.3319665656,0.0,23.306652172908679,24.484807431127178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  11:00:00,30.375,3.7124999999999996,18.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.875631890722299,0.0,25.02465672684847,33.51848766741649,894.9931945057333,3529940.291884732,0.0,23.560605983539355,24.45788291084919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  12:00:00,31.974999999999999,1.2375,14.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.175041743935302,0.0,25.030469066267089,31.94513195005517,867.5473711854734,4350903.962479979,0.0,23.678667317627395,24.42319441825635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  13:00:00,33.4875,0.0,11.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.9695368554619769,0.0,25.035958629678114,29.390762219603884,826.3867665806866,5131168.998285527,0.0,23.756747087292156,24.36253550615781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  14:00:00,34.2125,0.375,11.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.181409610255878,0.0,25.038335241630774,27.817891869355859,805.1710581413599,5638891.344509079,0.0,23.818898081058817,24.324080386827036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  15:00:00,34.4,0.9125000000000001,12.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,4.855424532370714,0.0,25.03859936168832,27.191248857295965,792.5651608701622,6103231.7064609569,0.0,23.907804290437903,24.308008573575444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  16:00:00,35.15,2.4749999999999998,12.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,4.804165814936226,0.0,25.040717175323925,27.090567326381526,785.0250679917722,6852196.680290814,0.0,24.010815841261459,24.30770926193405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  17:00:00,35.225,1.9249999999999999,12.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,4.914666488406732,0.0,25.040899351565309,27.300020803718668,773.8763147079239,7003875.311469119,0.0,24.033429592977645,24.31337871881894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  18:00:00,33.9375,1.1,12.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,4.723793041181495,0.0,25.036250048726534,26.946284722849336,761.3154996054009,6158869.05601177,0.0,23.908630927713025,24.29902804358469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  19:00:00,31.612500000000006,1.7875000000000004,14.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,4.553161128993356,0.0,25.027868161744118,26.639558332598797,749.8629921962312,4898634.3642855,0.0,23.763346826462933,24.281799001047504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/06  20:00:00,27.7875,2.8875,20.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,4.860936820958266,0.0,25.012939170930325,27.244791352929597,759.8787677057039,3216338.199901577,0.0,23.544039203381244,24.281180417794297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 08/06  21:00:00,25.7875,2.6125,22.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.449956043779916,0.0,25.004782873549368,28.399159190585008,789.4891954609326,2042043.8386749586,0.0,23.314839278944537,24.302350317547356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  22:00:00,23.1625,2.2,25.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.8635788291803669,0.0,24.992616549860043,29.246420138913565,822.691164511124,1193429.0395837057,0.0,23.11748886405457,24.31109028625102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  23:00:00,21.324999999999997,2.2,28.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.0863534825397809,0.0,24.982576007366636,29.718032678429336,840.9781369957858,597608.4003175919,0.0,22.938179218198543,24.312360016928954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/06  24:00:00,20.4125,2.5749999999999999,30.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.199523015296648,0.0,24.835157209979195,30.2167146679322,847.255173803343,210198.68307945203,0.0,22.712543521075696,24.163220480639788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/07  01:00:00,19.625,2.8,32.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.2892172231788339,0.0,24.517782557797149,30.986300084936489,847.4428940336718,210198.68307945203,0.0,22.416137598776854,23.83420309357243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/07  02:00:00,19.0875,2.8,33.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.329776733873501,0.0,24.231449399311197,31.61050210261988,849.8871808474024,210198.68307945203,0.0,22.12582427408477,23.53553522747739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/07  03:00:00,19.9625,3.1125,32.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.396143402128136,0.0,24.052542095118093,32.09808486227787,855.4598756670425,210198.68307945203,0.0,21.888853349111174,23.35146852047827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/07  04:00:00,20.6,3.3,32.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.559073926127084,0.0,23.92876316376966,32.70303248618593,862.8383995280742,210198.68307945203,0.0,21.73475879215564,23.231107550619265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/07  05:00:00,18.474999999999999,3.3,37.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.65791387752143,0.0,23.645606192790838,33.49268242319723,863.7042240141618,210198.68307945203,0.0,21.50326633638501,22.94025351978674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/07  06:00:00,18.262499999999997,3.675,38.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.664821247898785,0.0,23.527257435743029,33.747629566123517,853.9191585928404,207449.99221132944,0.0,21.40211285712717,22.81672684021056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 08/07  07:00:00,20.9625,4.2125,33.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.82666102412844,0.0,23.994133663110064,33.180511663546329,852.4709703934109,206458.707633415,0.0,21.809670276563293,23.31548261174701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  08:00:00,24.325000000000004,4.775,28.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.180694331319689,0.0,24.764958255872828,32.461984405911959,860.0351794336652,317537.2755555589,0.0,22.537378693308747,24.144628118725597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  09:00:00,26.975,5.375,25.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.64257660254434,0.0,25.011270370758248,33.015306076425378,874.0699168033934,1478648.1364622985,0.0,23.06454108958259,24.43001928871852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  10:00:00,29.550000000000006,5.225,21.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.75740716724153,0.0,25.02199464322358,33.253308535853637,869.6576287399274,2861321.021402536,0.0,23.411373371428874,24.448030497093226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  11:00:00,30.6,4.3125,18.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.595070969095896,0.0,25.02561190318594,32.880040867386188,856.3918782268065,3845531.4868237448,0.0,23.64929431120751,24.44226304948629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  12:00:00,31.974999999999999,4.2125,17.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.426613776851305,0.0,25.03012229566651,32.49466112666393,852.1629905533965,4588602.778549815,0.0,23.782921981293755,24.43716178798494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  13:00:00,32.8,3.7124999999999996,15.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.350623792695599,0.0,25.03322691956348,32.320357123082867,840.4067162942298,5024821.169910338,0.0,23.85619927618377,24.43602560306699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  14:00:00,32.8,3.9875000000000004,16.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.203337769435094,0.0,25.032797498187173,31.996676279614314,833.9104879683615,5264749.38977932,0.0,23.907179202198664,24.42710157308471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  15:00:00,32.8,4.4,17.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.29324154556126,0.0,25.03240132229126,32.19510999371774,829.0160878644177,5631717.198368303,0.0,23.987774433850075,24.43184710435635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  16:00:00,32.425,5.1499999999999999,18.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.44567691765495,0.0,25.03056674218711,32.536451501168297,825.2841896013996,5832800.683578111,0.0,24.05143086424755,24.43874187226966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/07  17:00:00,32.2,5.225,18.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.6103777083547829,0.0,25.029102106082204,32.907321604249137,826.607400673933,5887299.638408199,0.0,24.067189967609296,24.446814603023598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
